Gene symbol,GSM1686435,GSM1686436,GSM1686437,GSM1686438,GSM1686439,GSM1686440,GSM1686441,GSM1686442,GSM1686443,GSM1686444,GSM1686445,Variance
EFTUD1P1,0.542297012425754,0.6108805364068126,0.6076208632137959,0.628091610865938,0.4821886387465372,0.7934874286795734,0.721122683794617,0.4846659903732295,-1.538221999748697,-1.7970400512741749,-1.535092713483402,2.588120972
C18orf54,0.5151507561148089,0.5671258830379402,0.7210296465744371,0.7463976821743089,0.5317801881918464,0.6500121895866209,0.5738428693278799,0.5586481333516077,-1.5221829204291424,-1.4606214150145431,-1.8811830129157607,2.586534115
CD36,1.080465607519325,0.5521561901455273,0.8148100198057955,0.0688992458145759,0.769783649006893,0.17878316724685475,0.868906920374333,0.33896611275419963,-1.4397778261930203,-1.7975286560927692,-1.4354644303817055,2.58319374
STRIP2,0.24517084924438518,0.594154449998306,0.8464089005432598,0.6347035190514235,0.37826335815259904,0.5683207689080149,0.8479131402016818,0.7088690743840588,-1.6647099236746972,-1.6767438409420743,-1.4823502958669466,2.571664373
OR13C2,0.5153262740132862,0.6840569378168595,0.6436954604776148,0.6937043153272151,0.47608047978748497,0.6604963355976898,0.6771659538808907,0.5225454000414443,-1.635382626611713,-1.444732071049917,-1.7929564592808602,2.553928934
SYAP1,0.6968859681900438,0.7792111134418298,0.6087133066354568,0.5963612497261699,0.43341922241217934,0.22974168826969027,0.7331537097534799,0.7567408822557885,-1.5787965505409463,-1.7667909145544634,-1.488639675589229,2.548178317
KCNH2,0.6980873686787725,0.6276936005026774,0.5034101492942931,0.26907974565151394,0.8522832418264111,0.30590009012606945,0.9705263687627288,0.5759663404143608,-1.6706464986615612,-1.6016198550214715,-1.5306805515737965,2.54626265
RAX2,0.2009250286351469,0.5065998130101274,0.4467667190584742,0.9094540620670225,0.4453859553518985,0.7829498062835282,0.6579578155119997,0.8540262618458759,-1.6591412108858001,-1.5244707240376965,-1.620453526840578,2.544441958
SLC26A4-AS1,0.23180792315632878,1.1540294149622172,0.1961455338470544,0.6669285513892302,0.23161052985756944,0.858071062354991,0.4536121931961151,0.8753100771133484,-1.7019950068040197,-1.288581061658074,-1.6769392174147726,2.540799439
MIGA1,0.29499343392207994,0.715382061983412,0.8134880949211879,0.5833238405842742,0.3763207690737164,0.40639082745907085,0.8617186262044803,0.7371614696979691,-1.7342420159779812,-1.7858677661074098,-1.2686693417607997,2.540718457
PAXIP1-AS2,0.2563952918693244,1.0348815031370189,0.18615831327965604,1.0549849926920571,-0.020835124748679934,0.9545334579973737,0.23434736643929044,0.8731308035695955,-1.5086976823710934,-1.4493297707572474,-1.6155691511072874,2.531917011
MTMR9LP,0.5937379123639062,0.668737332335479,0.5114166492816516,0.607590047978708,0.4666940400110038,0.6079858232819882,0.7659001692907356,0.6501358930813158,-1.4747421326990446,-1.5833890497044778,-1.8140666852212664,2.528120703
ELMOD3,0.4970281365120495,0.7416116658183132,0.30037163059075206,0.7340241001667837,0.5546276566319217,0.6951625682646018,0.5377370757032999,0.7950545195377836,-1.622838738277703,-1.5790353918772635,-1.6537432230705422,2.526873159
IL17RD,0.44715834808275934,0.7329020621019389,0.6631504758781166,0.4940557213961242,0.40329939613899274,0.5128807233599404,0.8870689202898175,0.7033765327060594,-1.7807773317028868,-1.5994298127847972,-1.4636850354660698,2.521229296
MAP4K3,0.8977497976334865,0.4470315929685128,0.7733589836625304,0.6408959998487795,0.5239157024548169,-0.11438120306529467,1.0161195668856355,0.4603969889377331,-1.1698306430761949,-1.8895042837574119,-1.585752502492591,2.51264865
ISCA1,0.8097500303940123,0.7945245611862083,0.5294028038937919,0.6544502444744097,0.3061841857689421,0.4899489793379171,0.6694109229133829,0.5963286707159228,-1.736934766764738,-1.5095523138000146,-1.6035133181198284,2.510192263
ID2,0.45825081670486745,0.5753279276222623,0.24727362474625897,0.7425998632429288,0.40659915012366427,0.5817512759022329,0.6574408334693043,1.111975499383895,-1.6570504800088208,-1.4073279161057735,-1.7168405950808316,2.508494844
RNA18S5,0.33222197548285054,0.9137776395160064,0.6877006149991828,0.5848600704547693,0.1060323759977551,0.7284262652856057,0.8025270826360235,0.4863900835020697,-1.9183171916866004,-1.8245091328317289,-0.8991097833559384,2.508458159
NOP56,0.7683605940041764,-0.1373605329350812,0.9434166057705509,0.3973849141315084,0.7639891612472417,-0.008515864115887842,1.2372961079299913,0.5745604084466998,-1.4939088447736966,-1.6442198977826294,-1.4010026519228858,2.507453868
LEP,0.34225431256069183,0.606413176937891,0.7950033824970201,0.7167831917905982,0.4753612133560288,-0.020084148812509042,0.9820026689231375,0.822579314135895,-1.5483276968135464,-1.7782353980229413,-1.3937500165522687,2.503334928
ANKIB1,0.4948114303533414,0.7823363141524,0.5231655008804079,0.9450900070372719,0.1815221920706719,0.749267632366735,0.4284084548801179,0.6776852248065992,-1.6174008164744313,-1.342824512892652,-1.8220614271804547,2.49469585
HSPA4,0.7496296201902665,0.4120305999147612,0.6992089872919772,0.32990940572653155,0.7497624808830164,0.2860653771193225,0.9782164420651227,0.5975041269925281,-1.5679059446750416,-1.7258108780073673,-1.5086102175011111,2.492640524
AATBC,0.92266546444962,0.5980634070926392,0.8481016427457257,0.3157319194884019,0.7126761824521217,-0.10417347750938102,1.0369390110038483,0.33671754459774905,-1.4977121064028773,-1.5948113632479666,-1.5741982246698782,2.486266004
LARP4,0.6490755875066735,0.5303673441788941,0.6667187083602136,0.4871583425413571,0.6683165759092133,0.23956210804237943,0.8192484814751567,0.7771713026848276,-1.548651412732061,-1.5232386609215094,-1.7657283770451422,2.481610483
ECT2,1.1076702329995578,0.09072122307130351,0.9054508241645803,-0.20778901633186533,1.108936603720673,-0.16550556446472306,1.304957461131243,-0.044100602964092926,-1.1286871396180338,-1.839754299524414,-1.1318997221842317,2.47615693
TACC1,0.4727755695460375,0.8962040716971726,0.6446934075573372,0.6404937860781937,0.41691393780758473,0.5792993016678116,0.5562347138617207,0.6431602124141578,-1.604703849462171,-1.4293196572141176,-1.8157514939537485,2.475446174
TEX41,0.2703019579569648,0.45761463482874737,0.7639015904126004,0.8071224541558399,0.4133249398337432,0.5267546564272836,0.849074080787608,0.7340411173164206,-1.6593125424166293,-1.6800011073336019,-1.482821781968965,2.464985466
MORF4L1,1.2239465935254747,-0.013584571249218563,1.280368174287675,-0.18879898259723463,0.876592880681411,-1.3326663122938263,1.1637814007695748,-0.3083271655389556,-0.3043161526885621,-1.8570995574613385,-0.5398963074349986,2.461427675
LOC100131635,0.4862999688565722,0.9464024283549978,0.323190971950081,0.679636627346391,0.2633375270007951,0.7097974135722322,0.44289786184865404,0.9300848411286001,-1.5649277460735869,-1.4592646812469139,-1.7574552127378333,2.459577163
ARPP19,0.6965697271145064,0.39668232298960643,0.7821276102007764,0.44638483052134936,0.7566408600398157,0.26262603080439556,0.9353825829534306,0.5291331505977491,-1.579015764422233,-1.7737452387491535,-1.4527861120502301,2.458180182
LOC643387,0.7418801887980109,0.8995376753634848,0.49087287466087653,0.1257713268250444,0.8687556533685276,0.6138002103233441,0.644314562561823,0.386280917317144,-1.432909815609137,-1.4924261859619943,-1.8458774076471267,2.456484681
TUBA3D,0.9664719513403571,0.0071043519772095425,1.0386053571288312,0.07006201348247129,0.9094081985717586,0.0022820630108496597,1.2196421220742788,0.04039154109222612,-1.3182280965677413,-2.0242312941135996,-0.9115082079966268,2.452173619
UPK1A,-0.7435365838070392,0.9567192957874502,-0.9966662780937388,1.0364293609372706,-0.7500942437886929,1.4086552702125255,-0.673679754441705,0.9683743809438095,-1.2092242190516598,1.017272152002103,-1.014249380700317,2.451660217
RPL7,0.4751134667262534,0.6502514745675063,0.5973214721977329,0.42915146466844944,0.7280384780501753,0.5672384708508611,0.8276004825077505,0.5983264722427286,-1.626803927380479,-1.6121979267265423,-1.6340399277044493,2.450434176
SEC14L1P1,0.479704264869556,0.5978797525830277,0.5030575128674486,0.7291411120194567,0.7027680474701125,0.4989639837643698,0.6712277412660634,0.6950507385052919,-1.5102206284680806,-1.6933020399274186,-1.6742704849498258,2.442623834
CD247,0.9339068634996136,0.22947806002219698,0.7193071392814123,0.13108344797852448,0.9874055733266373,-0.14943528955418067,1.4280978350550257,0.12840851248717425,-1.4055728985945055,-1.4586616308713478,-1.5440176126305452,2.435186364
AOC4P,0.3168391562610072,0.6227823828645442,0.7546695377050662,0.5341402257611233,0.48988640226032637,0.5387135692232119,0.8653040964570599,0.6934001863232637,-1.7804289004018576,-1.7633124899444816,-1.2719941665092613,2.431884102
CRCP,0.43990472847951995,0.6327973832322418,0.4951323740441963,0.5451066582015002,0.47950699139662883,0.7268190822667385,0.9071171397992227,0.611379832879111,-1.3674873234117713,-1.8286314287980872,-1.6416454380892949,2.42497537
BTNL8,0.3905948662288238,0.5524263595328036,0.5432539973367871,0.7240709315097273,0.6647877964340044,0.6016603624967152,0.7332432937057439,0.6647877964340044,-1.6064711816667707,-1.5406055278386124,-1.7277486941732165,2.418288499
EZR,0.5990978580654538,0.7707168561543333,0.4770447902476649,0.5964536222643825,0.6516722811102116,0.36989253080886786,0.7668044664486682,0.6369131282205621,-1.601344785892387,-1.5751655023618887,-1.6920852450658646,2.417488725
NME2,0.7373661997228966,0.6553482524704504,0.7543773295234039,0.33537700146090926,0.8124986896751369,0.21612358120068667,0.8727126888102656,0.4194673363517502,-1.6812654345958893,-1.5795766808995237,-1.5424289637200825,2.41394544
HNRNPK,0.3441480623833531,0.4505551569200136,0.670476690094066,0.7909630948493186,0.4414848320676526,0.571380006632443,0.893647294857025,0.6744703405887629,-1.7464805892962896,-1.5789638732916282,-1.511681015804706,2.400803408
DTWD2,0.28679659692304743,0.5874147537021049,0.733047850843267,0.6284820672747167,0.4219934460606073,0.6302440312233774,0.8283294397592615,0.7133951760312908,-1.8532644847660624,-1.5421219817859706,-1.4343168952656544,2.395219644
SLC12A2,0.8233514430221154,0.7047275842501449,0.6626107599781167,0.095395956360893,0.6828151779303083,0.25795307147841834,0.9050908863308776,0.6290406552759366,-1.45957156455339,-1.8082248566965125,-1.4931891133768942,2.394550219
NQO1,0.41616203794411705,0.5766700533984012,0.6327560816702281,0.4276511758567699,0.6384666590942687,0.7044102317290241,0.7547176995122387,0.7222217946468644,-1.6134111700921956,-1.6403460602755866,-1.6192985034841232,2.380078105
KRTAP16-1,0.9631197826653982,0.5965734888952017,0.8875783073432826,0.19504672817404115,0.770727214435107,0.36559351840577453,0.6712302442360669,0.3225144608572163,-1.6638928687368975,-1.6195139533697331,-1.488976922905453,2.375022444
TMEM97,0.8238520041187635,0.4651939734786321,0.7075672819598148,0.5564243761091894,0.344620060748247,0.3685850620362738,0.8995596218241214,0.641799693197786,-1.6421398201802062,-1.8195557203406303,-1.3459065329519848,2.373138575
ADI1,0.8236952940297548,0.4822332420316333,0.6353880127385616,0.4768403723900204,0.5448887060094049,0.433595148449758,0.9991169575932027,0.43418829593246433,-1.6429391928444714,-1.658558743222391,-1.5284480931079394,2.366496177
MCM7,0.768895669201261,-0.979269550119284,0.6110197951932552,-1.1263376125995102,0.07793216274510904,-1.0605906607062263,0.4972206995546934,-1.2227692028997401,1.6457739903608335,-0.5845559992693967,1.3726807085390107,2.365787283
ASCC2,0.5541778009108735,0.5982333824203658,0.7623847519147119,0.6514956257004169,0.5281263579749201,0.5121681442392834,0.7688635139014013,0.5019385200497737,-1.524754624376054,-1.6714474352536346,-1.6811860374820495,2.36513451
SNAPC1,0.18521280655526007,0.6108116273724794,0.7730583688557683,0.6485895002315353,0.3413112504665516,0.4236984379313291,1.0393479681407638,0.73165983187098,-1.8560766388821623,-1.5478829759231256,-1.3497301766193655,2.357045393
PRODH,0.393498347316644,0.7078157082496667,0.3132465240638431,0.6445418107821925,0.7397604759440575,0.5334533680933508,0.8229399995337315,0.6885257200487717,-1.7476150983478695,-1.5380998328850288,-1.5580670227993594,2.350861144
TDRD6,0.5866931643109305,0.5973775086833365,0.7337398782055241,0.7001800785742477,0.5093686463849877,0.4170449527054763,0.720863873449035,0.6119657481148916,-1.6621558579196274,-1.5312178478480458,-1.6838601446607526,2.345017709
LTA,0.821548611861816,0.49525356316231317,0.854624156230514,0.36926456013133785,0.5761582660890672,0.23558309128349297,1.0012682191265887,0.42155411367687334,-1.4365160573307614,-1.7332970155054155,-1.6054415087258331,2.335999579
EIF3A,0.49227774217952175,0.8177332525476527,0.4038237804995206,0.6004875692308544,0.14720403797574763,0.5887854886973137,0.7985969090869214,0.9349605651865975,-1.78856789103619,-1.5071328542045264,-1.4881686001634056,2.32147688
RPS28,0.6413111442950516,0.5412738210990925,0.7402461278414675,0.7022154099322606,0.49283977274733043,0.6054851056849291,0.526185547145984,0.5671099066352397,-1.2989444313554896,-1.4653977184363685,-2.052324685589517,2.317404219
SULT1B1,0.6100582243966252,1.2406992503302985,0.25732072931499433,0.6323244126667975,0.44015707750315053,0.2739704076996231,0.362490738349688,0.8779347345327595,-1.5866449346289757,-1.3269554352217066,-1.7813552049432548,2.316193547
C3orf14,0.5136174523710583,1.0900965811156722,0.2795090023605351,0.6007099331849867,0.3624640731595511,0.5897457966454658,0.5921592858208324,0.7617241395987048,-1.676230920322362,-1.413298513874609,-1.7004968300598298,2.313332521
FAM162A,0.721622198242037,0.4660833333613813,0.5878013648053176,0.24295430939298027,0.7590898235674662,0.6164851435305131,0.871423698392142,0.574663545538354,-1.5765784581603288,-1.6496506777176585,-1.6138942809522114,2.310361863
LOC401127,1.058154759953785,0.600178668077335,0.7973532132207602,0.3759418993230285,0.5745273040669182,-0.05155547559631769,0.8578680245152163,0.4996964174148009,-1.4501530462985084,-1.656615750478329,-1.6053960141987003,2.299775402
AADACL4,0.7823010702017636,0.4437124011429359,0.8648128222571584,0.4120632999354355,0.6849883835781772,0.33415090371548434,0.9799696262573516,0.28375856293798185,-1.536894715441058,-1.7022225378326876,-1.546639816752546,2.299545221
TXNL1,0.8596704735380409,0.683805990244554,0.6696463537868071,0.40039190868772917,0.42454698954286124,0.28291603865259457,0.9409068050279208,0.5334385367425962,-1.4661622201635252,-1.8423506271582129,-1.4868102489013735,2.298921618
PPP1R37,0.3003625331456135,0.4509526821705666,0.8411391414532023,0.5973634234846753,0.7327790011356572,0.3858743220373272,0.9635459666267261,0.5391700147956234,-1.6016416309441093,-1.707801354619192,-1.5017440992861015,2.297402467
NACAP1,0.6598429851242567,0.8042838153578007,0.6723699569844732,0.7615121655809297,0.21892125956035616,0.4495836452826156,0.5749917834633437,0.6889110966231009,-1.4330748847504022,-1.6447391833144882,-1.7526026399119863,2.296453369
CENPU,0.732564100455029,0.8181077525358438,0.7219749590566757,0.7184452452572243,0.19610989200551024,0.30237504039133795,0.6135227723166787,0.7132544896697972,-1.528584401488249,-1.656546908229526,-1.6312229419703272,2.296434441
ZNF575,0.5241490962845855,0.6216710929894899,0.37731207766975255,0.6441090470673125,0.5026183557821329,0.8531767617757606,0.8362097903280249,0.4928190641092563,-1.6691539895280552,-1.5307866060481525,-1.6521246904301032,2.293592162
BTBD16,0.521291302666128,0.730342751536783,0.7836276584580736,0.277178523623597,0.521291302666128,0.4302427100854058,0.9888680931796118,0.5088881838899114,-1.5715167236465246,-1.9499850742370166,-1.2402287282220998,2.291062526
NEK2,1.2733492690330008,-0.30859976070941103,1.152303678681281,-0.7688175125264041,1.3115537191038424,-0.48446526378096366,1.3681657678451788,-0.3541811427757483,-0.9596869450803233,-1.1679914993938438,-1.0616303103966238,2.279765404
AZIN1,0.4959513289799431,0.475539121698997,0.8347467257968489,0.631951654890265,0.48853818222406553,0.2825263475424387,0.8421459772448435,0.7705226127590451,-1.4428053987813363,-1.7881037996877465,-1.5910127526673634,2.278853089
SHOX2,0.14890306336024378,1.1084983364053564,0.09844084488939683,1.0218348101236532,-0.015285052790939738,0.8783222345248408,0.2310005963165999,1.001124520763631,-1.7571871822455398,-1.1423765284756164,-1.5732756428716241,2.277471126
LACTB,0.5502410356473795,0.890731624413258,0.629730566480589,0.6960761591445297,0.044894862594425246,0.05920715082318757,0.7975417982395899,0.5948886986350618,-2.0044328685402086,-1.9833260683583374,-0.2755529590794752,2.274391788
DAAM1,0.25803592564576455,1.0574849304379206,-0.02993263018219465,0.841122524704262,0.07623169394266144,0.7707404113637095,0.40241662455385696,1.166048644790295,-1.6687161555775791,-1.246479113568521,-1.626952856110186,2.27420235
SOX2,0.0739129900929383,1.5201126672161287,-0.5672104390857947,0.9613344090649109,-0.05669820978272612,1.163457536935573,-0.7257709885193403,1.054498907591181,-1.186333409389242,-0.6028063744450477,-1.6344970896785744,2.272233392
NUFIP1,0.77999843229676,0.47224641347972784,0.8755220949180303,0.63458786782514,0.4819311611853122,0.006194058064939334,0.9655414764692194,0.5388551818720949,-1.6560639878774044,-1.5328865384622745,-1.5659261597715424,2.265925687
ULK4,0.6702442146142366,0.4224544626058296,0.8020176055247283,0.3084112163030299,0.6008017292455327,0.4289803829175879,1.0836222223964076,0.48156424081425037,-1.6006087225873935,-1.5319750051205743,-1.6655123467136246,2.262876488
SRSF11,0.627328697049128,0.7132536647652502,0.5406222761146384,0.4799689472996768,0.5210929229163086,0.4220786137925182,0.7191075866421344,0.7945806175625797,-2.0052546276769925,-1.4036612402292095,-1.4091174582360309,2.259554195
RPL14,0.44090204207643013,0.4219808421416475,0.8018012393564861,0.4678525334964541,0.7737336291211256,0.567974307321101,0.8567495210859132,0.4751836257221085,-1.3836601910443547,-1.949334249168419,-1.473183300108485,2.256492619
CSF2RA,0.36946241460905205,0.6102124305010207,0.6846654380266487,0.7416576088905438,0.4246386584601262,0.5041902302909806,0.86507080241567,0.6428991167317837,-1.734344904420456,-1.690120097323619,-1.4183316981817546,2.254979526
OTUD6B,0.5164040447606782,0.3986340897901159,0.4306831922122893,0.48085613203040795,0.5815518926974556,0.27749128168254594,1.0308691124633416,1.0479433067668575,-1.506454127727765,-1.6790364449849842,-1.5789424796909297,2.246424873
ATXN1,-0.19436309962793072,1.0187775524474794,-0.09476673149284164,1.2215293035609789,-0.38964652431824487,0.8840394157019787,0.22794764001859968,1.3877100753789537,-1.4348549208929446,-1.3602277041389368,-1.2661450066370992,2.241096262
LOC152225,0.6839855889453895,0.6190475044532022,0.6142788330218116,0.5757086964443779,0.4576139509963839,0.52346369326222,0.7925429915305999,0.6019363893170321,-1.4187881297351912,-1.6874466628772729,-1.762342855358542,2.236741063
FAM98A,0.717699743362924,0.5105322518902506,0.8063553466991448,0.503436993620078,0.6292548902723526,0.006628414544206235,0.8737954253067293,0.7202287463107088,-1.4340251396693728,-1.7862379752056707,-1.5476686971313411,2.228943272
WDR33,0.49003696266516306,0.6053337621862463,0.6420318898386894,0.7129675427147703,0.4827957612318261,0.696305749125443,0.7121239075963227,0.5357338649143727,-1.5271649084680379,-1.5834072496978335,-1.7667572821069721,2.225593669
OSTC,0.4506920504346535,0.9260838013165317,0.33165040589614747,0.9323528583366072,0.3586284827353469,0.34926011662669587,0.5476863371385121,0.8611391881422699,-1.7315878299063845,-1.2991708170913352,-1.726734593629045,2.217013096
BLVRB,0.3651890762987954,0.1789085937183606,0.8983954659515987,0.2681944158842206,0.897902213047202,0.47631190918930305,1.188569103138098,0.39943492080405035,-1.413614779886799,-1.771850271409977,-1.4874406467348555,2.215386285
C19orf84,0.6044015818925037,0.5479545499128673,0.6177205444944407,0.6521807175756419,0.4941854045939377,0.48150067830637844,0.8888213335402099,0.5778341273902272,-1.4594809028650673,-1.708453891609207,-1.6966641432319371,2.215008997
PCNA,1.1477400036142469,0.04711748891941771,1.1090040743516363,-0.2927991100160158,1.021865872822813,-0.11960928858067091,1.113872524477538,-0.16144973676414665,-0.8093840027231243,-2.125587133572745,-0.9307706925289447,2.209578401
MEI1,0.6251591258237185,0.590726688695179,0.7277508544812935,0.7707208426191637,0.3921051507508375,0.5402775236400439,0.669610837690481,0.5240491208950357,-1.3111715547469993,-1.6620578454032031,-1.8671707444455479,2.20951423
SPRTN,0.6078418911789183,0.9846308314858279,0.33887864686901314,0.7324247609144735,0.13552999002482655,0.6289120927573492,0.3887966412125449,0.9026125971536804,-1.7385795939273074,-1.2041742329538248,-1.7768736247154897,2.200330062
CLIP1,0.29923139455467657,1.177875175251963,-0.10773974731982872,0.9478600088967921,-0.17384256743543858,1.0192000974155648,-0.1630353933116118,1.1627295612211919,-1.5923354822631797,-0.8802014498378345,-1.6897415971722947,2.196071428
CHPT1,0.5828028076896434,0.3506191993968897,0.4959198289231874,0.26668188641420315,0.644123638669066,0.8181728332965705,0.8784315251712687,0.7771034545805605,-1.5027710527830007,-1.75692677868882,-1.5541573426695672,2.193877662
HIST1H4H,-0.9114540372164212,1.2051998265887793,-0.9956501675795986,1.0444617595318053,-1.2244325989140863,1.0786221423895925,-0.5828056401456083,1.0222787723233253,-0.8447845929128512,1.066503002413075,-0.8579384664780069,2.189985819
SF3B6,0.7138375386300757,0.6301970064216488,0.6498646018560577,0.3810504635359378,0.5160255498926593,0.5376812055153842,0.7971940622401712,0.627498924737506,-1.3934139581901492,-1.8134200738316812,-1.6465153208076173,2.181974601
DPPA2P3,0.4822576447782404,0.5989089897597404,0.47170269753093386,0.4415294701375584,0.7374160364101243,0.725341063112399,0.7660408260512038,0.6478481462428755,-1.5760209947756845,-1.6127076048243634,-1.6823162744230176,2.180309614
RFWD2,0.45065128536717086,0.6543803998609456,0.4835268881950176,0.7804747033478358,0.49811454745845596,0.4514340378154536,0.7617598039025473,0.7754223920907429,-1.610570736693959,-1.4947020265541715,-1.7504912947900493,2.172346938
FSTL3,0.269303456514904,0.5361974399666928,0.786566362260006,0.7736739654079176,0.342953944609152,0.6354190356294481,0.8046584550800628,0.6610613719098439,-1.7369529340632877,-1.7346237551844859,-1.3382573421302624,2.168115948
TMEM106A,0.29051928928673615,0.5956835353351762,0.7367970674131314,0.7403587416200466,0.4525042322172115,0.5448940611445752,0.8014058375265617,0.6773171081576589,-1.67588816369921,-1.7466016434032912,-1.41699006559859,2.167825454
PRR11,0.8116591887988668,-0.9008684896052469,0.6101358989389939,-1.2629408040979138,0.8717813721292765,-1.1859430932426522,0.9442271783461347,-1.2232701359738554,1.1254485461098374,-0.822289365870915,1.0320597044674578,2.167744491
AASDHPPT,0.6909134080526106,0.9583769643938864,0.453302603471324,0.41091027101979005,0.44966897497547786,0.5437870777796407,0.7002468459537057,0.6257218379800836,-1.5615871460456965,-1.8098138456442587,-1.4615269919365632,2.166965474
TOP2A,0.7151104079302888,-0.9131975896234068,0.509206872392443,-1.4001648039486334,0.63660299403371,-1.0774422365326768,0.8435057148393319,-1.1732926518627729,1.2868584922261956,-0.7036969871215716,1.2765097876670999,2.159517423
BCAS2,0.7561610514899219,1.0800061546845714,0.4391912312400789,0.4057500834586904,0.378027628967844,0.33196394718186784,0.6095169064366119,0.7847902151541747,-1.6076154846963002,-1.4660831803371575,-1.7117085535802952,2.158062945
TBC1D9,-0.15143226584678451,1.3602857516727676,-0.14624506818765196,1.016330248490088,-0.6929514087989751,0.9536694723597995,0.1850782511639726,1.1432951278327608,-1.6574486528815056,-0.47004480746342825,-1.5405366483410363,2.154767082
DDIAS,0.9860491523113064,-0.8062530083299243,0.8494662504895015,-1.1859691992241597,0.6719299197069989,-1.074222801004175,1.2726516830833818,-0.9263973610052014,0.5748710077896728,-1.3579664536638107,0.9958408098464123,2.153383537
FYTTD1,0.5687618500659417,0.6992910498815812,0.5743375771117355,0.6157266278747452,0.4814087930151687,0.23259554778061176,0.807731792554268,0.8559832766044093,-1.674967900105643,-1.6372817039704815,-1.523586910812335,2.152677047
USP49,0.21455989659298313,0.6213073126605267,0.7002081492221233,0.6279659132051986,0.2851553819375696,0.6241712268732886,0.8674607392474334,0.8445494255453362,-1.8454535966468302,-1.5683913759186883,-1.371533072718951,2.145816885
TSC22D2,0.6174873119684737,0.7986639190720535,0.6597546896636539,0.7843359944296184,0.25943247515404466,-0.06104737928560069,0.6303108045234517,1.0169498509995365,-1.6529729385702077,-1.3933939278232288,-1.6595208001317996,2.143315473
NMD3,0.8066036920824785,0.28315656738159545,0.626926822004057,0.3554007445594096,0.7538927317956827,0.12789621841694992,1.0186683592853458,0.733425942038549,-1.366481049702902,-1.9401041252925895,-1.3993859025685818,2.132961166
CDK1,1.3001650375328,-0.23237538115926987,1.0771357035892961,-0.543357005845708,1.0552573823505658,-0.735001024354309,1.364504574333539,-0.5157572157304011,-0.410878013292239,-1.9097589226311686,-0.4499351347930899,2.123791424
HNRNPCL2,0.6674403935304081,0.4478239909601398,0.9212899313957219,0.5027857110183095,0.6149779156240122,0.24348393595157622,0.943516620964521,0.45288009467928925,-1.55437867696945,-1.786181585939722,-1.4536383312148142,2.120483809
TPI1P2,0.46499425384097404,0.16129603039872337,0.8791740569075649,0.5470806981933058,0.7503869839860415,0.49411007782547073,1.0637424361756245,0.40568157280324924,-1.5355655431531958,-1.6646841328824638,-1.5662164340952907,2.117859985
NACAD,0.3972157532193599,0.44692186059503175,0.813509816312943,0.6892806400225964,0.5737135794526694,0.5988337150418844,0.7494101599818398,0.5713531529188548,-1.8154423048343038,-1.3402963838502397,-1.6844999888606327,2.111092265
BLZF1,0.30672343245433314,0.6117204912331589,0.756709623342032,0.560454413644862,0.47099149796612916,0.6057996203004257,0.8190231796218925,0.7206067518009786,-1.6559008702604554,-1.688826689105897,-1.5073014509974763,2.109838445
SUMO1P3,0.9923707547904066,0.6008297882359346,0.8346557115890298,0.3641126633576069,0.44868030797062824,0.11127708997611402,0.9881062325406911,0.3898443569321674,-1.4614208916888003,-1.6880477232440707,-1.5804082904597025,2.105503362
PAPSS1,0.37280186730980847,0.8622575102868152,0.438735038272321,0.7245996923292221,0.41190336841357694,0.5733199756882899,0.6758095796353919,0.7836640714928113,-1.6537809256590272,-1.5241270577239698,-1.665183120045241,2.104162084
